295,1,279,134
285,8,276,125
275,0,265,136
285,10,269,123
285,17,275,136
285,15,277,139
271,5,269,144
284,8,262,153
286,4,276,140
287,15,265,148
269,2,276,148
279,13,276,144
284,0,266,142
280,19,263,152
270,6,279,139
279,8,277,141
273,12,270,147
276,3,276,143
287,19,274,157
292,8,267,147
297,15,269,148
296,8,268,154
295,0,264,148
303,11,273,155
291,3,268,158
280,13,265,160
284,12,268,165
297,16,266,164
289,15,275,160
288,10,274,179
283,8,262,170
285,0,263,183
294,2,269,180
293,7,276,180
287,15,272,167
280,5,277,168
285,4,269,175
276,12,271,175
274,13,268,179
288,2,268,185
293,11,273,184
286,7,265,183
282,8,266,175
283,5,263,178
300,4,271,184
307,16,276,172
302,16,274,172
289,16,274,174
297,12,279,163
291,19,273,173
287,15,272,164
285,13,277,168
283,18,279,168
296,17,274,176
295,14,275,165
293,17,267,164
289,11,263,160
290,15,271,163
289,15,262,169
286,19,263,165
280,19,280,184
286,15,263,182
293,6,277,185
303,17,276,186
327,0,272,188
330,8,281,200
343,7,274,195
349,12,278,197
350,4,277,202
340,12,266,203
353,11,279,208
351,9,267,200
343,15,264,210
348,17,280,197
360,1,276,208
356,6,281,206
355,16,266,210
343,4,274,199
355,17,270,200
342,1,269,203
343,0,280,205
348,16,262,194
338,6,276,196
330,3,265,192
332,2,268,195
320,11,272,212
325,9,266,216
331,1,279,246
318,15,267,272
334,15,277,286
340,12,270,305
345,10,279,315
338,14,281,307
348,12,277,309
355,12,266,329
348,10,270,325
346,2,266,313
347,8,266,318
343,11,280,324
335,10,279,326
326,15,263,330
336,0,268,324
340,13,265,331
323,16,270,332
328,0,276,331
329,10,281,328
326,1,266,334
331,4,263,339
329,17,274,328
336,4,278,333
336,11,275,332
332,4,279,323
347,1,269,316
337,11,274,322
359,15,266,312
369,0,274,313
364,15,275,306
370,19,272,314
376,17,278,308
399,5,274,295
383,17,275,294
399,2,269,292
396,12,276,287
411,4,276,294
424,17,279,293
440,15,277,289
440,7,267,283
450,13,270,277
453,4,279,279
458,1,273,271
449,0,278,278
447,1,281,280
445,1,263,276
442,4,265,273
443,0,271,272
435,6,275,260
436,12,268,259
432,15,281,261
428,13,278,260
434,13,268,271
434,10,271,258
429,0,271,262
438,10,274,256
437,15,279,262
422,7,281,265
435,15,270,250
428,15,269,259
457,12,274,259
470,16,270,246
461,11,280,248
457,17,267,242
449,7,279,235
456,12,273,245
449,0,279,242
453,15,274,229
428,17,263,236
434,0,275,233
420,10,268,223
421,4,266,233
427,17,275,222
416,16,273,220
429,12,268,231
420,3,277,226
428,4,274,221
428,0,269,215
409,17,272,216
410,2,276,235
420,17,268,246
403,1,272,260
404,17,279,274
426,11,278,276
423,1,267,276
437,11,282,288
452,18,277,288
444,7,267,282
443,6,265,293
452,15,270,292
459,2,266,295
456,10,277,300
450,3,273,318
441,5,280,320
443,3,275,313
442,4,267,307
438,12,267,321
424,15,263,325
429,11,265,313
425,6,273,309
419,2,270,319
401,9,269,309
399,16,269,303
409,19,271,304
400,6,277,297
404,2,268,299
394,19,264,301
392,11,281,293
395,6,263,288
401,16,267,284
405,7,277,289
409,4,279,287
413,17,281,286
415,7,282,281
422,0,270,287
423,13,268,277
420,3,278,268
399,15,272,272
404,0,278,265
413,2,265,266
409,16,272,260
407,17,265,260
402,15,279,264
405,13,279,264
432,3,270,249
443,10,270,253
446,15,282,261
449,17,281,258
435,15,270,248
438,13,275,245
427,1,268,254
435,11,274,240
418,12,278,243
413,3,274,240
412,15,281,238
407,3,277,234
407,17,269,230
409,10,270,232
401,16,267,234
402,16,268,232
400,13,268,228
385,0,265,232
401,16,268,230
413,4,280,218
408,0,266,216
410,3,277,219
418,9,273,222
407,14,264,224
412,7,276,219
408,6,277,211
404,3,281,215
401,16,273,207
393,9,266,199
385,4,273,206
401,7,279,200
379,13,269,203
394,14,276,204
381,12,270,206
381,11,275,202
377,4,276,203
377,0,267,204
368,15,279,193
357,18,278,208
360,19,283,209
353,0,263,197
368,4,272,211
367,16,277,206
369,15,273,206
383,11,277,197
371,14,271,203
374,2,281,203
374,12,266,211
374,15,269,199
381,11,268,204
386,4,271,197
385,10,266,207
392,0,282,196
382,9,272,205
384,0,282,195
378,1,276,204
384,9,266,201
372,5,268,199
370,19,264,204
373,4,278,205
363,11,267,201
367,0,273,200
364,4,276,193
355,7,263,193
357,15,280,184
367,13,279,191
359,1,278,193
370,12,270,179
375,8,271,189
373,17,272,180
398,16,272,199
395,12,269,189
398,19,265,210
405,2,268,212
411,16,281,216
407,4,281,222
421,14,264,217
433,11,274,220
430,16,280,220
442,5,269,217
437,11,267,220
427,12,277,212
435,10,281,208
422,1,281,215
424,0,276,210
415,17,272,212
430,11,265,214
419,9,280,206
426,5,272,204
418,16,272,206
431,6,277,212
430,4,263,211
427,12,270,205
416,16,273,202
403,0,280,198
404,4,263,200
407,17,279,200
406,11,273,190
401,12,271,187
405,1,276,194
398,1,281,185
392,2,271,199
391,3,277,189
395,8,270,189
389,15,280,189
380,19,267,184
372,3,271,190
379,4,269,186
386,3,274,182
369,3,263,188
367,16,268,178
375,16,271,174
378,12,278,178
375,8,267,180
371,2,269,166
375,8,279,181
380,6,269,178
379,12,265,180
380,0,281,171
378,13,268,174
387,0,269,164
376,19,273,163
388,11,281,162
394,4,266,169
397,16,280,164
414,9,274,160
410,0,274,151
406,8,266,169
395,13,269,162
409,0,281,171
400,13,278,162
393,11,275,173
403,17,278,168
390,16,272,164
403,16,271,168
396,4,272,166
392,19,265,160
406,4,267,162
415,12,281,162
421,2,278,163
412,0,274,168
408,12,271,171
422,4,273,163
426,14,280,162
411,3,268,164
414,0,271,165
406,14,268,155
406,4,275,154
407,2,275,155
390,4,278,167
396,12,271,157
386,5,267,160
381,2,269,159
387,11,270,154
373,8,274,147
362,16,276,156
356,16,272,151
369,12,272,148
360,11,269,146
360,10,265,158
352,13,271,150
356,10,271,159
346,4,277,156
348,2,270,145
341,0,280,148
338,12,265,153
342,4,270,155
342,0,270,160
338,2,278,153
341,16,267,158
327,13,280,148
324,13,272,156
313,1,272,154
315,0,267,145
316,2,282,150
310,1,268,148
312,15,277,145
308,0,271,139
303,15,273,153
306,4,265,147
299,9,277,137
298,3,266,146
306,18,267,141
291,11,279,148
287,16,266,142
293,0,266,148
292,10,269,144
289,5,279,138
288,2,275,139
280,2,270,150
295,15,280,147
287,9,281,149
287,12,267,147
290,12,276,143
289,6,283,155
289,12,274,157
288,8,268,143
298,17,279,156
291,17,280,153
289,0,276,152
282,17,277,155
289,8,270,158
285,0,273,166
300,11,272,186
295,7,266,189
309,16,276,182
315,7,266,184
308,10,268,185
298,10,269,203
296,4,278,201
301,14,274,196
301,1,277,188
302,11,279,195
296,19,277,193
294,6,279,178
296,0,263,190
296,8,270,175
293,16,278,176
284,16,280,175
289,0,280,180
285,9,268,183
276,3,280,169
277,11,274,175
263,0,268,167
262,3,267,172
270,2,268,163
259,5,280,170
260,12,272,168
271,15,270,168
251,0,281,160
255,8,276,168
256,15,269,157
250,3,268,155
259,16,276,162
262,16,278,159
250,0,268,164
248,12,275,163
237,2,270,165
233,17,265,164
231,17,264,153
231,17,274,154
234,9,270,158
228,6,279,165
230,16,268,158
239,6,279,157
226,0,274,147
234,15,265,155
230,0,267,161
233,12,271,146
231,16,276,150
231,10,267,156
237,3,265,156
229,4,270,149
215,5,272,144
220,17,278,144
209,7,272,148
227,0,273,148
218,3,275,147
214,19,265,152
229,3,279,148
212,1,281,141
218,11,275,136
211,7,274,145
222,1,277,142
218,13,273,132
212,14,275,143
212,4,267,141
211,8,272,131
223,17,273,132
221,10,280,140
211,12,280,140
207,0,269,136
206,17,280,131
207,3,275,140
221,7,273,136
204,9,266,144
210,2,276,142
212,9,267,129
209,1,274,141
199,6,275,136
207,1,273,136
210,12,263,135
205,12,281,131
209,4,263,141
206,3,276,135
197,7,272,135
207,9,280,138
199,15,271,139
196,11,281,133
211,17,277,139
225,5,281,139
227,8,274,131
235,16,268,132
235,14,281,126
231,16,267,130
239,3,269,134
239,17,267,130
250,6,280,126
247,0,279,125
238,14,283,127
243,17,282,125
247,15,281,130
234,0,276,131
228,8,274,122
239,9,270,130
228,2,269,129
232,8,267,115
230,7,276,116
223,3,265,117
223,15,267,124
218,7,267,123
209,2,278,131
223,13,281,128
205,12,278,125
215,8,273,118
201,6,282,121
204,15,281,127
201,4,278,125
199,13,273,122
200,11,267,124
195,1,270,115
200,0,282,119
205,4,267,117
205,16,269,119
194,4,265,110
201,1,274,113
203,4,268,109
186,1,276,111
192,16,276,111
192,4,278,116
194,17,269,108
184,8,267,115
183,15,266,104
191,12,274,114
191,11,277,112
182,11,281,117
182,15,270,119
180,19,266,112
180,17,276,116
174,15,269,107
173,4,271,113
191,13,281,107
182,18,278,116
188,8,282,119
205,7,272,114
198,12,263,101
193,1,274,108
200,4,267,115
209,7,275,112
200,2,267,105
195,4,278,115
205,0,277,103
201,13,276,110
199,10,280,100
211,16,280,100
202,17,280,102
199,17,281,104
196,15,281,107
195,17,274,104
203,0,279,107
196,4,266,113
192,11,269,102
199,16,269,106
196,16,275,100
179,2,275,110
190,4,266,113
175,14,272,97
182,15,282,96
184,2,281,103
186,8,276,99
168,14,276,99
180,10,279,112
163,17,279,103
178,0,280,108
172,15,267,104
168,15,277,103
170,4,283,97
168,12,283,101
160,1,274,111
151,6,269,108
166,3,275,101
170,0,268,108
153,9,268,106
152,2,263,113
166,0,271,106
162,0,267,108
148,15,281,112
151,13,267,108
149,1,275,108
146,11,279,97
146,4,277,103
151,1,276,114
155,11,279,100
142,3,272,108
146,3,277,109
153,7,277,97
137,9,272,110
153,18,280,109
143,12,276,104
133,6,272,100
140,19,281,96
144,16,268,104
135,3,266,97
143,0,280,100
132,4,281,109
135,17,274,104
139,15,272,99
144,8,270,109
133,13,280,112
138,5,281,112
126,12,278,111
125,8,274,111
119,1,270,112
133,3,276,108
119,1,266,106
131,5,270,103
124,6,263,107
131,15,277,108
111,16,278,98
124,6,267,111
111,8,269,100
116,15,279,105
120,7,279,103
115,16,268,106
108,11,276,98
127,5,277,108
110,11,281,105
118,19,278,96
108,2,267,111
104,8,269,102
120,6,279,101
121,6,271,103
99,0,267,98
106,4,268,111
111,11,273,99
118,8,277,100
110,7,273,104
117,15,278,104
106,3,267,103
97,16,264,107
114,17,263,98
98,2,271,108
95,15,277,104
100,2,263,96
111,13,279,104
107,16,264,106
99,1,276,94
109,7,267,94
91,8,271,101
104,6,267,103
87,7,279,96
104,14,281,96
109,12,280,104
94,6,275,91
104,4,263,107
90,5,263,105
103,7,264,97
101,16,274,92
103,13,264,104
91,17,272,100
84,11,281,97
101,0,266,95
88,0,271,103
94,13,269,104
92,6,271,99
98,8,270,107
88,11,279,106
96,8,271,95
86,16,276,92
89,2,276,100
92,2,266,99
87,10,277,100
92,7,273,99
91,16,276,92
80,12,274,95
90,12,263,101
75,16,271,98
84,2,279,98
84,14,281,104
80,12,266,91
82,17,266,101
80,11,272,106
82,6,267,100
81,4,277,100
92,0,267,106
95,1,272,96
95,11,264,100
81,4,273,107
80,6,281,106
79,19,267,92
92,17,265,105
77,3,266,96
86,19,272,104
88,4,275,98
75,1,263,91
85,12,271,105
91,0,279,91
77,6,266,107
95,2,273,101
85,12,267,103
83,9,273,92
87,17,279,96
90,8,265,107
88,7,274,105
83,1,264,105
87,15,276,103
75,12,276,96
80,16,275,98
91,8,273,94
87,17,279,100
76,4,269,91
75,12,274,92
78,16,265,99
88,4,263,103
71,9,277,104
80,16,271,91
74,15,266,96
71,6,276,95
86,2,268,107
78,11,275,103
76,6,271,103
75,11,268,96
75,8,274,101
86,7,264,105
75,19,280,101
86,1,276,99
70,11,271,92
93,7,277,92
88,2,263,105
80,15,279,103
76,2,266,98
79,15,264,104
77,8,266,107
82,3,279,92
78,19,279,99
93,16,270,95
76,12,273,100
91,16,268,94
84,4,275,105
82,9,278,99
84,15,266,101
84,8,266,103
88,8,270,103
80,0,272,102
88,12,266,95
85,6,275,103
78,0,263,99
75,5,276,94
75,17,278,94
71,12,279,98
79,6,277,94
71,9,276,94
89,8,266,103
78,19,275,102
84,0,277,101
85,12,268,102
94,1,278,100
76,16,265,102
87,11,278,92
86,8,266,94
98,7,278,101
85,7,275,93
84,6,263,97
79,8,277,94
89,9,264,97
82,4,281,89
91,1,276,98
83,17,276,100
83,7,273,91
80,8,264,93
96,8,272,102
80,6,279,103
79,2,277,90
82,8,270,90
85,11,268,102
80,13,270,87
78,3,275,91
84,15,262,102
85,16,274,98
89,14,276,95
91,8,276,98
86,11,264,97
91,7,275,97
88,12,267,95
88,10,263,83
78,1,263,88
82,1,263,96
75,7,278,100
89,11,268,87
84,0,279,89
78,3,274,91
84,7,268,101
87,3,272,94
81,8,271,91
81,4,266,87
94,4,277,93
84,7,277,99
80,2,269,88
86,0,277,96
78,2,272,92
83,17,275,91
95,0,263,96
81,10,265,103
97,1,266,90
97,16,273,92
91,1,269,95
89,8,270,95
82,2,272,91
88,1,274,95
83,16,274,98
89,4,274,86
86,16,276,94
91,10,266,91
88,4,278,99
94,10,268,90
77,11,268,85
87,3,266,84
84,0,281,97
77,13,268,83
89,4,271,95
78,15,267,96
91,16,269,90
91,0,274,86
91,13,275,88
89,4,269,101
74,0,268,96
76,19,263,98
87,16,270,86
88,0,281,85
80,12,279,83
74,5,280,92
88,7,263,83
84,2,263,83
80,7,281,99
80,10,264,90
85,4,275,83
69,16,277,92
69,1,276,94
72,4,278,89
77,16,265,86
82,9,270,95
69,8,276,98
73,2,267,99
81,5,276,95
77,6,276,95
82,8,272,91
82,8,272,91
73,4,270,87
84,0,263,98
84,6,269,97
84,15,267,86
87,0,275,88
74,11,281,93
91,17,279,93
91,9,277,93
88,14,277,93
84,12,279,81
86,18,263,96
82,3,280,92
93,12,275,91
92,14,281,81
83,11,279,92
96,13,268,91
86,0,265,97
94,7,279,97
91,4,268,99
93,1,271,83
82,8,266,85
91,16,268,99
90,7,263,99
88,10,269,99
90,1,273,87
93,2,266,83
97,17,265,91
95,17,268,88
87,0,278,85
92,12,272,83
82,4,263,99
88,8,270,83
90,13,269,98
76,3,267,98
80,10,273,83
89,14,270,92
92,2,269,90
75,17,279,97
91,9,269,87
90,2,274,86
81,5,275,86
81,16,275,95
87,0,274,84
74,19,265,81
72,7,281,89
88,1,277,86
74,11,279,97
72,15,267,81
78,11,263,89
70,11,273,83
69,6,277,84
87,0,279,94
67,19,263,96
71,0,265,86
75,17,268,94
80,4,281,87
80,12,279,84
89,7,264,88
69,16,273,84
84,8,271,86
88,8,275,99
80,16,270,90
75,9,271,87
76,18,262,87
82,13,277,92
86,0,266,90
82,8,270,83
81,10,266,88
71,16,272,87
73,8,266,83
75,5,266,94
68,8,270,95
87,9,265,84
75,14,275,90
82,4,279,97
88,7,267,97
88,11,275,92
92,13,266,92
95,6,262,98
106,7,273,94
112,5,271,98
108,19,264,96
116,4,266,95
104,6,263,98
116,2,263,100
123,1,273,99
130,15,267,96
134,16,273,90
130,1,276,88
133,13,272,93
133,17,278,86
124,3,264,96
115,3,279,99
131,11,275,96
125,12,266,91
124,10,279,83
119,17,272,96
122,3,273,92
117,5,267,92
105,0,266,92
121,0,273,92
125,5,280,98
123,5,269,94
123,8,265,97
117,16,277,84
119,0,273,96
107,13,276,85
106,1,268,98
99,5,272,90
111,13,276,87
102,7,279,88
116,12,269,91
115,0,277,92
102,9,276,86
112,6,265,94
95,18,272,92
112,16,270,91
98,7,281,94
99,5,265,94
111,5,280,84
94,5,263,99
99,12,278,87
98,3,274,83
96,7,273,87
106,4,268,89
94,11,278,87
106,2,270,95
100,11,266,98
93,4,267,85
100,8,281,85
95,17,264,84
89,1,276,83
97,0,265,88
94,7,279,83
88,6,262,97
85,0,268,88
86,11,277,97
94,13,263,96
98,0,272,98
96,6,271,99
100,16,272,99
89,0,278,93
95,15,266,97
93,17,269,93
83,16,270,91
88,11,275,82
95,10,278,88
93,0,267,99
84,8,271,84
89,10,266,99
92,15,266,96
93,11,276,80
86,5,268,95
89,8,276,84
86,15,281,83
78,5,263,93
88,2,271,90
91,14,272,82
84,11,274,84
90,12,270,89
90,9,264,92
87,17,276,84
80,2,270,87
74,8,273,98
80,8,272,86
75,3,264,88
76,15,278,91
89,16,268,84
87,4,266,90
87,16,279,92
84,16,265,94
74,4,282,79
77,2,266,84
74,11,274,96
76,15,263,88
74,0,275,89
72,13,266,94
72,8,270,82
83,3,278,78
74,14,278,86
72,6,275,83
74,2,279,90
72,2,281,97
72,10,269,85
63,0,279,93
70,17,270,94
80,4,266,89
66,12,270,79
68,0,275,91
76,4,271,95
67,16,276,84
72,10,272,79
69,8,266,83
61,16,266,80
64,1,268,84
79,1,265,89
76,2,279,90
80,16,266,79
66,2,279,78
64,4,267,83
69,12,275,86
65,0,272,92
77,0,266,81
59,0,278,89
70,3,264,85
74,4,279,86
61,2,270,79
77,16,276,88
76,8,276,82
55,5,272,84
73,8,270,78
75,17,277,80
70,16,266,90
62,4,263,83
77,16,279,89
57,2,266,84
77,15,265,90
65,16,266,95
66,3,281,90
68,1,279,82
62,17,277,85
75,8,270,93
61,4,272,87
60,12,267,87
61,10,265,93
74,0,263,85
66,12,270,95
61,8,271,83
75,7,279,92
62,4,281,91
61,0,269,90
55,5,275,93
68,2,281,86
72,2,268,95
73,11,278,80
66,16,267,84
60,13,276,84
56,2,276,87
63,5,279,88
67,17,272,80
69,0,277,88
69,13,268,81
61,4,264,79
53,8,268,78
55,16,274,79
66,0,263,83
71,12,272,80
55,7,270,88
50,1,281,86
67,12,266,83
63,12,276,95
60,6,263,90
53,9,274,86
67,0,275,84
49,10,278,82
56,12,268,91
52,2,271,86
56,2,276,75
66,5,268,78
68,13,272,88
64,1,276,90
59,5,274,88
55,1,280,85
56,6,265,76
62,7,275,89
57,1,273,75
47,17,265,88
66,16,269,80
67,3,268,86
58,13,265,89
47,5,264,89
52,9,272,82
60,15,271,91
51,0,264,83
63,15,268,80
58,3,276,91
64,16,273,86
56,2,281,91
52,11,267,93
67,16,268,84
63,8,281,78
56,1,268,91
48,16,266,78
59,1,268,77
48,1,270,79
65,16,272,88
45,10,267,80
64,4,267,84
51,7,264,88
57,12,264,89
62,0,271,93
56,8,270,91
56,13,271,79
52,11,271,91
56,16,265,79
61,15,270,91
57,13,277,79
48,12,270,94
60,10,267,87
63,0,281,89
53,4,278,85
51,3,276,90
64,1,267,84
54,2,279,78
64,12,266,82
51,1,270,90
63,17,265,80
53,2,275,80
48,6,265,81
63,8,270,93
55,13,278,89
64,9,266,83
64,9,268,90
65,16,274,86
56,10,277,93
45,18,278,88
59,1,276,86
58,16,266,82
52,12,274,87
45,15,277,82
52,8,273,86
57,0,280,84
52,4,270,87
43,1,279,78
47,7,263,91
55,11,274,76
53,10,277,80
48,8,274,79
53,8,270,89
51,9,266,78
61,13,271,78
56,6,263,87
49,8,277,84
56,2,273,83
46,13,271,80
45,11,274,78
60,18,267,87
66,8,274,82
51,14,273,82
67,4,279,75
68,8,281,77
72,12,271,91
63,15,282,90
80,16,276,78
72,7,277,88
80,16,264,74
80,1,264,87
81,16,266,84
86,0,272,76
71,1,279,73
89,0,266,75
85,0,275,76
87,1,267,81
84,6,271,85
85,2,276,82
86,7,281,72
78,10,265,86
84,3,263,75
91,13,276,86
77,13,268,71
91,11,276,82
77,12,268,74
85,4,274,89
77,14,272,82
81,0,277,88
90,13,265,88
75,9,278,77
86,17,280,83
86,16,276,84
91,12,266,79
80,10,263,87
87,15,263,84
88,16,264,91
80,7,280,88
87,9,264,81
81,17,278,80
89,8,263,75
90,9,268,87
73,16,266,80
74,8,268,76
76,0,267,79
80,12,268,89
81,0,268,83
76,9,276,76
69,0,278,76
83,13,263,84
87,0,267,84
79,15,269,88
67,0,268,84
79,1,276,86
76,7,267,80
80,4,271,89
69,16,268,74
83,0,263,77
74,11,273,78
84,16,276,78
78,16,276,76
81,1,272,74
86,9,280,82
78,8,265,79
85,0,268,72
76,7,279,78
76,10,275,89
72,7,262,79
68,8,272,89
66,4,268,83
79,16,277,76
66,13,266,77
68,7,271,75
74,2,268,89
74,3,273,82
67,17,279,84
77,13,277,78
61,10,274,76
64,13,270,83
76,12,270,87
76,4,266,74
75,10,267,86
79,0,277,80
70,15,264,72
77,13,274,84
77,0,274,76
59,3,263,77
63,1,280,73
72,11,263,83
61,5,279,74
73,11,279,84
59,11,273,90
57,14,275,84
73,0,274,78
69,11,275,76
72,2,276,74
65,15,272,76
75,16,275,76
67,0,279,81
72,6,281,71
68,12,271,75
66,1,263,83
67,16,268,82
68,12,266,83
68,7,263,87
69,0,267,87
57,12,281,74
62,3,263,81
58,7,278,85
58,15,278,76
69,4,276,74
69,16,265,81
69,1,272,74
67,7,270,80
71,3,274,73
71,3,269,72
52,6,277,86
56,12,266,75
61,4,267,81
66,16,277,80
64,16,271,78
65,1,270,83
66,12,277,70
66,4,275,79
58,12,262,87
69,13,268,84
56,7,281,86
66,8,275,81
69,12,266,76
56,1,272,75
51,11,278,81
69,9,266,89
56,8,278,85
64,0,279,72
63,11,269,87
60,8,273,72
49,1,273,82
53,11,267,81
70,15,278,80
59,2,275,81
54,11,269,80
64,9,269,86
69,16,276,82
62,1,279,74
60,0,278,88
54,11,265,75
55,16,278,76
56,2,275,76
63,2,275,75
54,15,263,80
66,1,276,87
66,16,266,79
56,2,271,85
57,8,266,74
47,3,279,80
60,6,277,86
62,9,278,71
65,12,272,90
62,5,274,87
66,16,278,72
58,4,269,85
53,12,269,89
59,14,272,84
63,4,281,77
60,2,266,79
60,16,268,83
47,19,280,88
64,12,263,73
61,10,280,76
56,4,265,90
64,2,268,80
67,17,274,82
69,8,272,77
59,4,268,87
64,11,277,82
69,12,263,73
59,12,270,73
72,6,282,89
77,2,272,78
56,2,270,76
67,7,280,76
58,1,279,88
68,4,271,89
73,12,271,87
68,6,277,80
73,11,282,82
71,5,267,76
79,14,268,84
60,8,268,83
77,10,268,79
59,16,271,83
78,4,276,75
67,11,277,85
78,5,280,78
68,12,270,75
72,6,273,73
71,16,271,79
65,0,263,77
69,8,266,83
80,12,272,71
68,17,265,77
81,1,266,90
64,11,274,90
66,3,277,90
71,17,280,90
67,3,276,90
66,3,276,91
77,12,268,86
73,7,269,91
61,8,266,91
65,7,278,84
60,15,271,90
67,3,271,78
63,0,273,91
59,16,276,88
77,4,276,84
79,1,277,80
67,16,280,76
65,12,263,92
71,11,277,84
72,16,272,83
63,1,270,89
70,2,271,91
72,6,267,91
72,13,270,87
72,2,269,90
72,0,274,85
56,9,268,91
57,12,270,83
59,12,272,90
56,2,270,91
65,16,273,81
67,17,273,77
71,9,272,88
67,17,279,80
70,12,268,87
59,1,266,85
71,16,275,80
65,1,279,87
53,12,275,73
63,2,283,75
64,12,270,89
56,2,267,73
68,13,272,79
57,10,281,84
67,3,277,84
49,17,280,80
50,16,268,80
53,16,274,79
61,6,268,78
71,15,280,88
61,4,276,88
60,19,276,80
66,16,269,78
61,7,265,77
62,2,279,77
56,6,271,75
64,7,265,91
58,0,265,88
58,3,280,77
52,15,281,77
65,8,274,79
62,12,263,82
57,0,275,88
51,8,279,89
65,15,269,90
55,11,269,86
62,4,268,79
59,8,280,89
60,14,275,87
68,10,279,94
54,18,283,90
62,9,269,85
62,6,275,87
66,4,265,88
66,3,263,77
60,15,274,85
52,12,270,91
60,11,277,88
69,10,271,94
61,3,271,87
54,19,268,92
66,9,274,87
67,2,283,83
72,12,279,93
69,2,278,93
74,2,272,84
55,3,277,92
64,6,270,93
64,11,278,79
69,4,266,93
66,12,270,87
70,7,263,91
68,7,265,90
69,12,269,83
60,3,280,84
68,0,280,80
68,19,266,90
69,12,276,82
64,12,267,75
62,3,279,87
63,9,276,88
63,4,279,89
56,9,275,76
66,11,281,88
69,2,276,77
60,15,283,75
51,0,270,80
56,15,275,77
53,3,280,84
51,11,280,78
57,7,267,92
56,4,281,77
56,14,281,92
70,1,276,79
55,14,278,84
64,6,273,79
56,8,271,79
53,9,272,82
51,16,268,77
57,1,276,76
47,3,266,89
52,4,270,89
61,13,272,86
54,0,272,83
65,0,275,85
58,0,270,83
60,6,271,75
63,10,266,75
47,11,268,82
60,6,269,77
59,15,281,81
65,4,265,75
62,12,282,77
54,17,269,89
66,10,277,86
52,19,269,82
54,11,275,80
53,12,282,87
55,7,281,89
62,15,283,80
62,1,280,88
56,1,268,83
57,16,277,88
70,4,278,79
54,19,274,83
71,0,270,80
70,17,267,86
71,1,280,76
51,0,277,84
51,3,266,80
55,9,275,77
71,3,279,84
63,11,272,82
58,2,271,77
69,0,278,78
71,9,270,88
60,11,275,89
49,6,276,90
67,2,275,81
70,17,269,88
63,4,280,84
60,0,271,84
65,13,273,78
57,2,268,78
55,18,280,88
58,16,268,83
54,7,275,89
50,9,281,88
71,0,268,89
66,0,269,88
54,10,281,90
54,7,280,82
52,8,274,75
65,12,273,80
64,1,277,82
55,16,269,82
54,12,268,90
51,12,272,90
63,8,274,77
67,16,275,76
61,11,280,77
47,17,281,88
61,14,273,88
64,4,266,91
64,7,267,80
52,18,266,82
64,2,277,79
63,0,277,78
47,1,281,83
52,10,281,90
47,0,279,84
51,17,272,84
51,10,277,79
60,11,283,91
67,15,268,84
65,8,278,86
54,19,279,91
52,18,279,91
62,15,280,76
59,11,281,88
45,7,268,86
59,18,281,78
54,12,270,93
54,0,273,89
60,11,280,77
45,16,277,79
50,4,281,89
50,2,275,90
47,3,275,88
50,12,266,87
61,0,279,88
63,1,274,90
58,19,281,84
47,5,272,84
54,1,283,91
60,2,269,85
61,11,276,84
49,12,278,86
64,4,272,79
67,0,278,89
60,14,279,87
47,17,271,83
64,16,268,86
56,6,277,94
62,0,268,89
64,8,271,79
48,12,269,94
50,11,281,88
59,5,280,79
63,12,280,88
60,12,272,85
55,19,281,80
47,0,279,82
52,6,283,87
55,2,271,84
66,9,282,92
56,4,276,89
47,16,269,80
51,8,268,89
53,6,277,78
43,13,278,79
60,4,281,87
60,2,281,93
60,4,283,85
53,4,283,77
52,0,278,96
60,6,277,88
51,4,281,94
61,4,276,91
64,16,267,90
48,11,280,86
64,1,276,79
63,11,282,80
55,8,266,88
52,19,279,91
52,5,271,90
60,2,268,89
43,13,280,84
61,1,270,86
53,11,277,79
52,0,263,77
52,11,273,93
45,12,273,87
48,15,266,91
57,11,271,91
54,15,271,93
47,7,267,88
55,16,280,79
53,10,270,95
64,15,263,88
64,3,272,86
71,0,277,92
54,14,283,75
58,0,280,85
53,8,266,82
55,15,268,80
71,13,276,84
65,4,274,84
63,0,282,82
60,11,281,89
71,10,269,84
66,4,272,78
55,0,275,80
54,6,263,82
67,8,266,83
59,17,272,78
51,13,269,78
60,4,268,83
67,11,272,80
48,16,277,86
57,10,276,76
64,16,276,78
65,2,266,84
52,10,281,89
59,17,277,88
49,0,280,76
62,0,279,80
58,11,271,88
67,5,276,76
61,7,272,88
67,9,267,80
63,7,265,82
47,7,274,89
55,17,281,80
66,16,268,83
56,2,278,86
56,2,273,91
62,6,279,85
56,9,269,82
47,17,281,81
63,0,277,88
62,0,274,91
47,5,268,79
66,15,281,84
51,13,277,88
47,0,266,80
50,0,266,89
54,17,271,88
59,7,274,82
64,5,266,86
64,11,268,83
52,17,280,88
47,0,268,86
45,5,281,88
50,11,278,80
64,16,276,82
57,4,278,73
64,2,270,75
47,9,275,76
52,2,283,73
47,8,277,78
46,1,274,85
60,4,271,89
62,8,273,87
65,16,278,81
54,16,268,75
61,4,266,73
45,1,276,82
55,9,268,86
52,7,281,89
57,13,271,83
44,2,272,88
53,0,263,75
44,16,273,76
43,0,272,76
46,0,279,81
52,13,274,78
60,12,268,87
59,12,268,79
58,12,263,73
46,15,281,83
43,6,276,76
47,0,280,76
63,1,275,84
60,15,266,80
